Title: autostart_1
Comment: 

Start at: 4/8/2019 - 8:00:36 PM
Duration: 25:02:20
Moving Average: 120 s
Mean PM tot.: NaN
Operator: User

Limits: 
no limits set

Comments: 
no comments available

Notifications: 
no notifications recorded

timestamp	PM 1	PM 2.5	PM 4	PM 10	PM tot.	dCn	Latitude	Longitude	timestamp	temperature [°C]	rel. humidity [%]	ambient pressure [hPa]
4/9/2019 - 4:38:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:22 AM	30.34	14.12	988.64
4/9/2019 - 4:38:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:27 AM	30.39	26.06	988.52
4/9/2019 - 4:38:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:31 AM	30.37	26.12	988.52
4/9/2019 - 4:38:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:37 AM	30.34	26.16	988.52
4/9/2019 - 4:38:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:42 AM	30.34	26.16	988.52
4/9/2019 - 4:38:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:47 AM	30.34	26.13	988.52
4/9/2019 - 4:39:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:51 AM	30.34	26.13	988.52
4/9/2019 - 4:39:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:19:56 AM	30.34	26.16	988.52
4/9/2019 - 4:39:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:02 AM	30.34	26.16	988.52
4/9/2019 - 4:39:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:06 AM	30.34	26.16	988.52
4/9/2019 - 4:39:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:11 AM	30.34	26.16	988.52
4/9/2019 - 4:39:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:16 AM	30.34	26.16	988.52
4/9/2019 - 4:40:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:21 AM	30.34	26.16	988.52
4/9/2019 - 4:40:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:26 AM	30.43	26.08	988.64
4/9/2019 - 4:40:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:31 AM	30.69	25.71	988.52
4/9/2019 - 4:40:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:36 AM	30.69	25.71	988.52
4/9/2019 - 4:40:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:41 AM	30.69	25.71	988.52
4/9/2019 - 4:40:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:46 AM	30.78	25.59	988.52
4/9/2019 - 4:41:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:51 AM	30.78	25.59	988.64
4/9/2019 - 4:41:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:20:56 AM	30.78	25.59	988.52
4/9/2019 - 4:41:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:01 AM	30.78	25.52	988.52
4/9/2019 - 4:41:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:06 AM	30.78	25.52	988.64
4/9/2019 - 4:41:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:11 AM	-273.15	14.17	988.64
4/9/2019 - 4:41:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:16 AM	30.78	25.57	988.64
4/9/2019 - 4:42:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:21 AM	30.78	25.57	988.64
4/9/2019 - 4:42:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:26 AM	30.78	25.57	988.64
4/9/2019 - 4:42:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:31 AM	-273.15	14.18	988.52
4/9/2019 - 4:42:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:36 AM	30.78	25.58	988.52
4/9/2019 - 4:42:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:41 AM	30.78	25.58	988.52
4/9/2019 - 4:42:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:46 AM	30.78	25.55	988.64
4/9/2019 - 4:43:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:51 AM	30.61	25.79	988.64
4/9/2019 - 4:43:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:21:56 AM	30.43	26.07	988.52
4/9/2019 - 4:43:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:01 AM	30.35	26.19	988.64
4/9/2019 - 4:43:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:06 AM	30.35	26.19	988.64
4/9/2019 - 4:43:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:12 AM	-273.15	14.20	988.64
4/9/2019 - 4:43:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:17 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:21 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:27 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:32 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:37 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:42 AM	-273.15	14.20	988.64
4/9/2019 - 4:44:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:47 AM	-273.15	0.00	700.00
4/9/2019 - 4:45:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:52 AM	-273.15	0.00	700.00
4/9/2019 - 4:45:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:22:57 AM	30.32	14.22	988.52
4/9/2019 - 4:45:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:02 AM	30.32	14.22	988.64
4/9/2019 - 4:45:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:07 AM	30.27	14.22	988.64
4/9/2019 - 4:45:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:12 AM	30.25	14.26	988.52
4/9/2019 - 4:45:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:17 AM	30.23	14.26	988.64
4/9/2019 - 4:46:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:22 AM	30.23	14.26	988.64
4/9/2019 - 4:46:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:27 AM	-273.15	14.26	988.52
4/9/2019 - 4:46:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:32 AM	-273.15	14.26	988.52
4/9/2019 - 4:46:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:37 AM	-273.15	14.26	988.52
4/9/2019 - 4:46:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:42 AM	-273.15	14.26	988.52
4/9/2019 - 4:46:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:47 AM	-273.15	14.26	988.52
4/9/2019 - 4:47:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:52 AM	-273.15	14.26	988.52
4/9/2019 - 4:47:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:23:57 AM	-273.15	14.26	988.52
4/9/2019 - 4:47:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:02 AM	-273.15	0.00	700.00
4/9/2019 - 4:47:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:07 AM	30.18	14.23	988.52
4/9/2019 - 4:47:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:12 AM	30.16	14.25	988.64
4/9/2019 - 4:47:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:17 AM	30.16	14.25	988.64
4/9/2019 - 4:48:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:22 AM	30.16	14.25	988.52
4/9/2019 - 4:48:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:27 AM	30.16	14.22	988.64
4/9/2019 - 4:48:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:32 AM	30.16	14.22	988.52
4/9/2019 - 4:48:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:37 AM	30.18	14.20	988.64
4/9/2019 - 4:48:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:42 AM	30.18	14.20	988.64
4/9/2019 - 4:48:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:47 AM	30.18	14.20	988.64
4/9/2019 - 4:49:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:52 AM	-273.15	0.00	988.64
4/9/2019 - 4:49:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:24:57 AM	-273.15	0.00	988.64
4/9/2019 - 4:49:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:02 AM	-273.15	0.00	988.64
4/9/2019 - 4:49:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:07 AM	-273.15	0.00	988.64
4/9/2019 - 4:49:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:12 AM	-273.15	0.00	988.64
4/9/2019 - 4:49:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:17 AM	-273.15	0.00	700.00
4/9/2019 - 4:50:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:22 AM	-273.15	14.20	988.64
4/9/2019 - 4:50:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:27 AM	30.18	14.20	988.64
4/9/2019 - 4:50:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:32 AM	30.18	14.25	988.64
4/9/2019 - 4:50:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:37 AM	30.14	14.25	988.64
4/9/2019 - 4:50:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:42 AM	30.14	14.26	988.77
4/9/2019 - 4:50:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:47 AM	30.14	14.26	988.77
4/9/2019 - 4:51:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:52 AM	30.14	14.26	988.64
4/9/2019 - 4:51:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:25:57 AM	30.14	14.26	988.64
4/9/2019 - 4:51:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:02 AM	30.14	14.25	988.64
4/9/2019 - 4:51:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:07 AM	30.14	14.25	988.77
4/9/2019 - 4:51:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:12 AM	30.14	14.23	988.64
4/9/2019 - 4:51:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:16 AM	30.16	14.23	988.77
4/9/2019 - 4:52:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:21 AM	30.27	26.23	988.64
4/9/2019 - 4:52:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:26 AM	30.20	26.33	988.64
4/9/2019 - 4:52:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:31 AM	30.16	26.40	988.77
4/9/2019 - 4:52:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:36 AM	30.16	26.40	988.64
4/9/2019 - 4:52:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:41 AM	30.16	26.40	988.64
4/9/2019 - 4:52:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:46 AM	30.16	26.40	988.77
4/9/2019 - 4:53:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:51 AM	30.16	26.40	988.77
4/9/2019 - 4:53:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:26:56 AM	30.16	26.40	988.77
4/9/2019 - 4:53:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:01 AM	30.16	26.40	988.77
4/9/2019 - 4:53:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:06 AM	30.16	26.40	988.89
4/9/2019 - 4:53:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:11 AM	30.16	26.40	988.77
4/9/2019 - 4:53:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:16 AM	30.16	26.43	988.89
4/9/2019 - 4:54:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:21 AM	30.43	26.05	988.77
4/9/2019 - 4:54:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:26 AM	30.60	25.69	988.89
4/9/2019 - 4:54:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:31 AM	30.60	25.69	988.89
4/9/2019 - 4:54:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:36 AM	30.60	25.69	988.89
4/9/2019 - 4:54:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:41 AM	30.60	25.69	988.89
4/9/2019 - 4:54:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:46 AM	30.60	25.69	988.89
4/9/2019 - 4:55:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:51 AM	30.60	25.69	988.89
4/9/2019 - 4:55:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:27:56 AM	30.60	25.69	988.89
4/9/2019 - 4:55:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:01 AM	30.60	25.69	988.89
4/9/2019 - 4:55:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:06 AM	30.60	25.75	988.89
4/9/2019 - 4:55:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:11 AM	30.60	25.75	988.89
4/9/2019 - 4:55:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:16 AM	30.60	25.73	988.89
4/9/2019 - 4:56:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:21 AM	30.60	25.73	988.89
4/9/2019 - 4:56:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:26 AM	30.60	25.78	988.89
4/9/2019 - 4:56:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:31 AM	30.43	26.02	988.89
4/9/2019 - 4:56:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:36 AM	30.17	26.39	988.89
4/9/2019 - 4:56:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:41 AM	30.17	26.39	988.89
4/9/2019 - 4:56:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:47 AM	30.17	26.30	988.89
4/9/2019 - 4:57:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:52 AM	30.17	26.30	988.89
4/9/2019 - 4:57:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:28:57 AM	30.17	26.29	988.89
4/9/2019 - 4:57:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:02 AM	30.17	26.29	989.01
4/9/2019 - 4:57:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:07 AM	30.17	26.29	988.89
4/9/2019 - 4:57:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:12 AM	30.17	26.32	988.89
4/9/2019 - 4:57:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:17 AM	30.17	26.32	988.89
4/9/2019 - 4:58:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:22 AM	30.17	26.32	988.77
4/9/2019 - 4:58:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:27 AM	30.17	26.29	988.89
4/9/2019 - 4:58:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:32 AM	30.17	26.29	988.89
4/9/2019 - 4:58:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:37 AM	30.17	26.24	988.89
4/9/2019 - 4:58:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:42 AM	30.14	26.29	988.89
4/9/2019 - 4:58:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:47 AM	30.03	26.47	988.89
4/9/2019 - 4:59:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:52 AM	30.00	26.52	988.89
4/9/2019 - 4:59:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:29:57 AM	30.00	26.55	988.77
4/9/2019 - 4:59:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:02 AM	30.00	26.55	988.89
4/9/2019 - 4:59:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:07 AM	30.00	26.55	988.89
4/9/2019 - 4:59:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:12 AM	30.00	26.58	988.89
4/9/2019 - 4:59:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:17 AM	30.00	26.58	988.89
4/9/2019 - 5:00:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:22 AM	30.00	26.55	988.89
4/9/2019 - 5:00:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:27 AM	30.00	26.55	988.89
4/9/2019 - 5:00:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:32 AM	30.00	26.60	988.89
4/9/2019 - 5:00:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:37 AM	30.00	26.60	988.89
4/9/2019 - 5:00:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:42 AM	30.00	26.51	988.89
4/9/2019 - 5:00:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:47 AM	-273.15	14.22	988.77
4/9/2019 - 5:01:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:52 AM	30.02	26.52	988.89
4/9/2019 - 5:01:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:30:57 AM	30.03	26.50	988.89
4/9/2019 - 5:01:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:02 AM	30.03	26.54	988.77
4/9/2019 - 5:01:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:07 AM	30.03	26.53	988.89
4/9/2019 - 5:01:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:12 AM	30.03	26.40	988.89
4/9/2019 - 5:01:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:17 AM	30.02	26.42	988.89
4/9/2019 - 5:02:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:22 AM	29.99	26.44	988.77
4/9/2019 - 5:02:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:27 AM	29.99	26.44	988.89
4/9/2019 - 5:02:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:32 AM	29.99	26.44	988.89
4/9/2019 - 5:02:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:37 AM	30.00	26.51	988.89
4/9/2019 - 5:02:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:42 AM	30.00	26.51	988.77
4/9/2019 - 5:02:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:47 AM	30.01	26.53	988.89
4/9/2019 - 5:03:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:52 AM	30.01	26.53	988.89
4/9/2019 - 5:03:17 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:31:57 AM	30.01	26.57	988.89
4/9/2019 - 5:03:27 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:02 AM	30.01	26.57	988.89
4/9/2019 - 5:03:37 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:06 AM	30.01	26.58	988.89
4/9/2019 - 5:03:47 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:12 AM	30.03	26.56	988.77
4/9/2019 - 5:03:57 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:16 AM	30.01	26.58	988.77
4/9/2019 - 5:04:07 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:21 AM	30.02	26.57	988.77
4/9/2019 - 5:04:16 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:26 AM	30.02	26.57	988.77
4/9/2019 - 5:04:26 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:31 AM	30.05	26.52	988.77
4/9/2019 - 5:04:36 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:36 AM	30.06	26.51	988.77
4/9/2019 - 5:04:46 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:41 AM	30.06	26.56	988.77
4/9/2019 - 5:04:56 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:46 AM	30.06	26.56	700.00
4/9/2019 - 5:05:06 PM	NaN	NaN	NaN	NaN	NaN	Inf	-1.000000	-1.000000	4/9/2019 - 6:32:51 AM	30.06	26.56	988.77
